state,state_abbreviation,year,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,voter_turnout_ratio
Karnataka,KA,2014,Bangalore Rural,BASAVEGOWDA,M,30.0,GEN,RPI(A),Sewing Machine,6154,0,6154,2190398,0.2809535070795353
Karnataka,KA,2014,Bangalore Rural,K A MOHAN,M,57.0,SC,KDC,Letter Box,1345,0,1345,2190398,0.06140436578192639
Karnataka,KA,2014,Bangalore Rural,RAVI KRISHNA REDDY,M,39.0,GEN,AAAP,Broom,17192,3,17195,2190398,0.7850171521339957
Karnataka,KA,2014,Bangalore Rural,SHANKARAPPA,M,46.0,SC,JVBP,Balloon,1008,0,1008,2190398,0.04601903398377829
Karnataka,KA,2014,Bangalore Rural,KENCHAIAH,M,34.0,GEN,IND,Harmonium,859,0,859,2190398,0.03921661725403329
Karnataka,KA,2014,Bangalore Rural,J NATARAJU,M,56.0,GEN,IND,Table Lamp,957,1,958,2190398,0.04373634380601151
Karnataka,KA,2014,Bangalore Rural,J.T.PRAKASH,M,57.0,GEN,IND,Diesel Pump,1502,1,1503,2190398,0.06861766674366941
Karnataka,KA,2014,Bangalore Rural,MALLESHA,M,31.0,GEN,IND,Shuttle,5420,0,5420,2190398,0.24744361526991895
Karnataka,KA,2014,Bangalore Rural,M.P.MUNAWER SHARIFF,M,55.0,GEN,IND,Cup & Saucer,2577,0,2577,2190398,0.11764985176209986
Karnataka,KA,2014,Bangalore Rural,S.SIDDARAMAIAH (HEGGADE),M,48.0,GEN,IND,Ring,2142,0,2142,2190398,0.09779044721552888
Karnataka,KA,2014,Bangalore Rural,SURESH,M,37.0,GEN,IND,Dish Antenna,2782,0,2782,2190398,0.12700888149094366
Karnataka,KA,2014,Bangalore Rural,None of the Above,,,,NOTA,NOTA,9868,3,9871,2190398,0.45064869489471776
Karnataka,KA,2014,Bangalore North,ABDUL AZEEM,M,61.0,GEN,JD(S),A lady farmer carrying paddy on her head,92650,31,92681,2401472,3.859341270687312
Karnataka,KA,2014,Bangalore North,C.NARAYANA SWAMY,M,65.0,GEN,INC,Hand,488356,206,488562,2401472,20.344272179729767
Karnataka,KA,2014,Bangalore North,V VELU,M,51.0,GEN,BSP,Elephant,5584,2,5586,2401472,0.23260733416837673
Karnataka,KA,2014,Bangalore North,D.V SADANANDA GOWDA,M,61.0,GEN,BJP,Lotus,717355,971,718326,2401472,29.911904032193586
Karnataka,KA,2014,Bangalore North,SUN STAR D.JAYARAM,M,60.0,SC,GaAP,Air Conditioner,3783,1,3784,2401472,0.1575700237187858
Karnataka,KA,2014,Bangalore North,BABU  MATHEW,M,64.0,GEN,AAAP,Broom,28091,16,28107,2401472,1.1704071502811608
Karnataka,KA,2014,Bangalore North,MUTHURAJU. M,M,47.0,SC,RPI(A),Sewing Machine,829,0,829,2401472,0.03452049409695387
Karnataka,KA,2014,Bangalore North,T.S.CHAITHANYA (S.J.R),M,39.0,GEN,IND,Auto- Rickshaw,911,0,911,2401472,0.03793506649255124
Karnataka,KA,2014,Bangalore North,MANOHAR H.A.,M,55.0,GEN,IND,Ceiling Fan,919,0,919,2401472,0.03826819550675586
Karnataka,KA,2014,Bangalore North,DR.MEERLAYAQ HUSSAIN,M,53.0,GEN,IND,Stethoscope,612,0,612,2401472,0.025484369586653517
Karnataka,KA,2014,Bangalore North,MOHAMMED QUTBUDDIN,M,31.0,GEN,IND,Hat,680,0,680,2401472,0.028315966207392795
Karnataka,KA,2014,Bangalore North,S. RAMU,M,42.0,GEN,IND,Whistle,1131,0,1131,2401472,0.04709611438317832
Karnataka,KA,2014,Bangalore North,MU.VENKATESH SIMHA BHOVI,M,54.0,SC,IND,Television,1033,0,1033,2401472,0.04301528395917171
Karnataka,KA,2014,Bangalore North,SUNIL.V.J,M,38.0,GEN,IND,Battery Torch,1561,0,1561,2401472,0.0650017988966767
Karnataka,KA,2014,Bangalore North,None of the Above,,,,NOTA,NOTA,11990,6,11996,2401472,0.49952695679982945
Karnataka,KA,2014,Bangalore central,NANDINI ALVA,F,52.0,GEN,JD(S),A lady farmer carrying paddy on her head,20357,30,20387,1931456,1.0555249511249543
Karnataka,KA,2014,Bangalore central,P.C. MOHAN,M,50.0,GEN,BJP,Lotus,556710,420,557130,1931456,28.84507853142914
Karnataka,KA,2014,Bangalore central,R. MOHAN RAJU,M,52.0,SC,BSP,Elephant,5802,4,5806,1931456,0.3006022399681898
Karnataka,KA,2014,Bangalore central,RIZWAN ARSHAD,M,34.0,GEN,INC,Hand,419476,154,419630,1931456,21.72609678915802
Karnataka,KA,2014,Bangalore central,ISMAIL KHAN SAIF ALI,M,47.0,GEN,AITC,Flowers and Grass,2275,1,2276,1931456,0.1178385632393386
Karnataka,KA,2014,Bangalore central,ZAHEEDA  SHEREEN,F,38.0,GEN,SUCI,Glass Tumbler,1198,0,1198,1931456,0.06202574637993307
Karnataka,KA,2014,Bangalore central,V. BALAKRISHNAN,M,49.0,GEN,AAAP,Broom,39852,17,39869,1931456,2.064194058782597
Karnataka,KA,2014,Bangalore central,BUDAYYA .B. PUJERI,M,43.0,GEN,KAP,Batsman,553,0,553,1931456,0.028631250207097652
Karnataka,KA,2014,Bangalore central,H.L. MANJUNATHA,M,35.0,ST,KCVP,Auto- Rickshaw,707,0,707,1931456,0.0366045097584413
Karnataka,KA,2014,Bangalore central,KADUGUDI SONNAPPA,M,40.0,SC,RPI(A),Sewing Machine,543,0,543,1931456,0.028113506080387027
Karnataka,KA,2014,Bangalore central,AMBROSE D''''MELLO,M,46.0,GEN,IND,Bottle,366,0,366,1931456,0.018949435037608934
Karnataka,KA,2014,Bangalore central,DHANANJAYA. H.H,M,42.0,GEN,IND,FLUTE,422,0,422,1931456,0.021848802147188442
Karnataka,KA,2014,Bangalore central,G. NARAYANASWAMY (KAPALI),M,43.0,GEN,IND,Cauliflower,1228,0,1228,1931456,0.06357897876006494
Karnataka,KA,2014,Bangalore central,B.K. NARAYANA-SWAMY,M,58.0,GEN,IND,Helmet,700,0,700,1931456,0.036242088869743866
Karnataka,KA,2014,Bangalore central,PRASHANTH.S.M,M,34.0,GEN,IND,Coconut,903,0,903,1931456,0.04675229464196958
Karnataka,KA,2014,Bangalore central,DR. MEER LAYAQ HUSSAIN,M,53.0,GEN,IND,Stethoscope,1878,0,1878,1931456,0.09723234699625567
Karnataka,KA,2014,Bangalore central,K.MURTHY,M,51.0,SC,IND,Dish Antenna,1507,0,1507,1931456,0.07802403989529143
Karnataka,KA,2014,Bangalore central,MODI SAIFULLA,M,34.0,GEN,IND,Battery Torch,3204,0,3204,1931456,0.16588521819808477
Karnataka,KA,2014,Bangalore central,BHOVI RAMA C.B.K,M,38.0,SC,IND,Chappals,942,0,942,1931456,0.04877149673614103
Karnataka,KA,2014,Bangalore central,RAMANUJ SINGH,M,50.0,GEN,IND,Bat,1836,0,1836,1931456,0.09505782166407105
Karnataka,KA,2014,Bangalore central,B.V.VENKATESHAPPA,M,62.0,GEN,IND,Ceiling Fan,668,0,668,1931456,0.03458530766426986
Karnataka,KA,2014,Bangalore central,SHAFI AHMED,M,54.0,GEN,IND,Black Board,549,0,549,1931456,0.0284241525564134
Karnataka,KA,2014,Bangalore central,E.SALAM,M,69.0,GEN,IND,Gas Cylinder,365,0,365,1931456,0.01889766062493787
Karnataka,KA,2014,Bangalore central,SEETHA RAMAN.E,M,43.0,SC,IND,Television,2543,0,2543,1931456,0.13166233142251235
Karnataka,KA,2014,Bangalore central,SURAIYA ZAITHOON,F,38.0,GEN,IND,Frock,519,0,519,1931456,0.026870920176281524
Karnataka,KA,2014,Bangalore central,SYED ASIF BUKHAARI,M,41.0,GEN,IND,CALCULATOR,411,0,411,1931456,0.021279283607806756
Karnataka,KA,2014,Bangalore central,None of the Above,,,,NOTA,NOTA,8443,6,8449,1931456,0.4374420126578084
Karnataka,KA,2014,Bangalore South,ANANTH KUMAR,M,54.0,GEN,BJP,Lotus,633312,504,633816,1998724,31.711031638185162
Karnataka,KA,2014,Bangalore South,KHAN ABDUL R,M,36.0,GEN,BSP,Elephant,2743,4,2747,1998724,0.13743768524318514
Karnataka,KA,2014,Bangalore South,NANDAN NILEKANI,M,58.0,GEN,INC,Hand,404980,261,405241,1998724,20.274985440711173
Karnataka,KA,2014,Bangalore South,RUTH MANORAMA,F,61.0,GEN,JD(S),A lady farmer carrying paddy on her head,25649,28,25677,1998724,1.2846696192170606
Karnataka,KA,2014,Bangalore South,M. UMADEVI,F,44.0,GEN,SUCI,Glass Tumbler,917,1,918,1998724,0.045929302895247166
Karnataka,KA,2014,Bangalore South,GAYATHRI,F,63.0,GEN,PPOI,Television,484,0,484,1998724,0.024215449456753406
Karnataka,KA,2014,Bangalore South,NINA P NAYAK,F,60.0,GEN,AAAP,Broom,21395,8,21403,1998724,1.0708331915762255
Karnataka,KA,2014,Bangalore South,MAHADEVA SWAMY. B. M,M,31.0,SC,BDBRAJP,Sewing Machine,427,1,428,1998724,0.021413661916302604
Karnataka,KA,2014,Bangalore South,RAVIKUMARA T,M,31.0,GEN,SP,Bicycle,781,0,781,1998724,0.03907492980521572
Karnataka,KA,2014,Bangalore South,G.R. SHIVASHANKAR,M,62.0,GEN,AIFB,Lion,586,0,586,1998724,0.029318705334003093
Karnataka,KA,2014,Bangalore South,SYED MEHABOOB,M,44.0,GEN,JD(U),Arrow,365,0,365,1998724,0.01826165093329544
Karnataka,KA,2014,Bangalore South,DR. KODUR VENKATESH,M,52.0,GEN,IND,Telephone,502,0,502,1998724,0.025116024023326883
Karnataka,KA,2014,Bangalore South,GOVINDAIAH B.R.,M,64.0,GEN,IND,Basket containing Fruits,672,0,672,1998724,0.033621450485409696
Karnataka,KA,2014,Bangalore South,T.K. DASAR,M,44.0,SC,IND,Ceiling Fan,929,0,929,1998724,0.046479654019264294
Karnataka,KA,2014,Bangalore South,DR. PRADEEP GADUGESH,M,35.0,GEN,IND,Hat,549,0,549,1998724,0.027467524280490953
Karnataka,KA,2014,Bangalore South,PRABHU,M,44.0,GEN,IND,Funnel,2325,0,2325,1998724,0.11632421484907371
Karnataka,KA,2014,Bangalore South,PRAMOD  MUTALIK,M,59.0,GEN,IND,Trumpet,4246,1,4247,1998724,0.21248556579097463
Karnataka,KA,2014,Bangalore South,T. E. MOSES,M,69.0,GEN,IND,Bat,604,0,604,1998724,0.03021927990057657
Karnataka,KA,2014,Bangalore South,YOGESH,M,31.0,GEN,IND,Mixee,2061,0,2061,1998724,0.10311578787266275
Karnataka,KA,2014,Bangalore South,G. VENKATESH BHOVI,M,53.0,SC,IND,Auto- Rickshaw,736,0,736,1998724,0.03682349338878204
Karnataka,KA,2014,Bangalore South,SHAMBULINGEGOWDA (GANDIVADI),M,52.0,GEN,IND,Batsman,581,0,581,1998724,0.029068545732177126
Karnataka,KA,2014,Bangalore South,SYED RAFIQ AHMED,M,58.0,GEN,IND,Walking Stick,245,1,246,1998724,0.012307852409837478
Karnataka,KA,2014,Bangalore South,N. HANUMEGOWDA,M,50.0,GEN,IND,Coconut,414,0,414,1998724,0.0207132150311899
Karnataka,KA,2014,Bangalore South,None of the Above,,,,NOTA,NOTA,7411,3,7414,1998724,0.37093665758754085
Karnataka,KA,2014,Chikkballapur,H D KUMARA SWAMY,M,54.0,GEN,JD(S),A lady farmer carrying paddy on her head,345882,457,346339,1658410,20.883798336961306
Karnataka,KA,2014,Chikkballapur,CHITRA PRASAD,F,42.0,GEN,BSP,Elephant,6277,2,6279,1658410,0.378615661989496
Karnataka,KA,2014,Chikkballapur,B N BACHE GOWDA,M,72.0,GEN,BJP,Lotus,414254,1026,415280,1658410,25.040852382703914
Karnataka,KA,2014,Chikkballapur,M VEERAPPA MOILY,M,74.0,GEN,INC,Hand,424491,309,424800,1658410,25.614896195753765
Karnataka,KA,2014,Chikkballapur,G V SREERAMA REDDY,M,64.0,GEN,CPM,"Hammer, Sickle and Star",26052,19,26071,1658410,1.5720479254225432
Karnataka,KA,2014,Chikkballapur,K ARKESH,M,60.0,GEN,AAAP,Broom,6825,2,6827,1658410,0.41165936047177715
Karnataka,KA,2014,Chikkballapur,YAKUB SHARIFF,M,33.0,GEN,BMUP,Cot,929,2,931,1658410,0.056138108187963165
Karnataka,KA,2014,Chikkballapur,ROBIN MATHEWS NAREKATTU,M,47.0,GEN,SP,Bicycle,1404,0,1404,1658410,0.08465940268088108
Karnataka,KA,2014,Chikkballapur,H N RAMAKRISHNA REDDY,M,66.0,GEN,PPOI,Balloon,686,0,686,1658410,0.041364921822709705
Karnataka,KA,2014,Chikkballapur,REDDY G K C,M,57.0,GEN,JD(U),Arrow,799,0,799,1658410,0.04817867716668375
Karnataka,KA,2014,Chikkballapur,G C VENKATARAMANAPPA,M,34.0,SC,RPI(A),Sewing Machine,892,0,892,1658410,0.053786458113494244
Karnataka,KA,2014,Chikkballapur,B N GOPALAGOWDA,M,36.0,GEN,IND,Cauliflower,1465,0,1465,1658410,0.08833762459222991
Karnataka,KA,2014,Chikkballapur,JAYAPRAKASHA YADAV,M,29.0,GEN,IND,Basket containing Fruits,1586,0,1586,1658410,0.09563376969506937
Karnataka,KA,2014,Chikkballapur,D N NARASIMHAMURTHY,M,42.0,ST,IND,Iron,1897,0,1897,1658410,0.11438667157096255
Karnataka,KA,2014,Chikkballapur,NANJAPPA,M,52.0,GEN,IND,Coconut,1215,0,1215,1658410,0.07326294462768555
Karnataka,KA,2014,Chikkballapur,T V MANJUNATHA GOWDA,M,43.0,GEN,IND,Battery Torch,3895,0,3895,1658410,0.234863513847601
Karnataka,KA,2014,Chikkballapur,G N RAVI,M,50.0,GEN,IND,BELT,7127,0,7127,1658410,0.4297489764292304
Karnataka,KA,2014,Chikkballapur,VENKATESH D T,M,45.0,SC,IND,Shuttle,3410,0,3410,1658410,0.20561863471638495
Karnataka,KA,2014,Chikkballapur,K S SWAMY,M,37.0,SC,IND,Black Board,4689,0,4689,1658410,0.28274069741499386
Karnataka,KA,2014,Chikkballapur,None of the Above,,,,NOTA,NOTA,7676,6,7682,1658410,0.46321476595051886
Karnataka,KA,2014,Kolar,D.M.AMBAREESHA,M,33.0,SC,BSP,Elephant,4934,0,4934,1492977,0.3304806437071703
Karnataka,KA,2014,Kolar,KOLAR KESAVA,M,42.0,SC,JD(S),A lady farmer carrying paddy on her head,370428,648,371076,1492977,24.854770033295893
Karnataka,KA,2014,Kolar,EM.NARAYANASWAMY,M,61.0,SC,BJP,Lotus,267211,111,267322,1492977,17.905299277885728
Karnataka,KA,2014,Kolar,K.H.MUNIYAPPA,M,67.0,SC,INC,Hand,418349,577,418926,1492977,28.059775870626275
Karnataka,KA,2014,Kolar,KOTIGANAHALLI RAMAIAH,M,58.0,SC,AAAP,Broom,17558,5,17563,1492977,1.1763744518502295
Karnataka,KA,2014,Kolar,V.MUNISWAMY,M,52.0,SC,SP,Bicycle,4802,1,4803,1492977,0.3217062285621279
Karnataka,KA,2014,Kolar,R.RAVINDRA KUMAR,M,53.0,SC,BDBRAJP,Ceiling Fan,1144,0,1144,1492977,0.07662542691548496
Karnataka,KA,2014,Kolar,H.V.ANJAPPA,M,63.0,SC,IND,Chappals,920,0,920,1492977,0.06162184682014525
Karnataka,KA,2014,Kolar,K.NARENDRABABU,M,42.0,SC,IND,Battery Torch,1089,0,1089,1492977,0.0729415121599328
Karnataka,KA,2014,Kolar,NARAYANASWAMY,M,55.0,SC,IND,Grapes,1517,0,1517,1492977,0.10160906698495689
Karnataka,KA,2014,Kolar,M.S.NARAYANASWAMY,M,51.0,SC,IND,Carrot,1291,0,1291,1492977,0.08647152635305166
Karnataka,KA,2014,Kolar,H.N.NARAYANASWAMY,M,44.0,SC,IND,Cauliflower,1583,0,1583,1492977,0.10602976469161948
Karnataka,KA,2014,Kolar,A.PRASAD,M,46.0,SC,IND,Pot,1275,0,1275,1492977,0.08539984206052739
Karnataka,KA,2014,Kolar,K.H.MADHUSOODAN,M,46.0,SC,IND,Diesel Pump,1759,0,1759,1492977,0.11781829190938642
Karnataka,KA,2014,Kolar,M.MUNIYAPPA,M,36.0,SC,IND,Coat,2663,0,2663,1492977,0.17836845443700738
Karnataka,KA,2014,Kolar,DR.C.MOHAN,M,73.0,SC,IND,Stethoscope,2907,0,2907,1492977,0.19471163989800244
Karnataka,KA,2014,Kolar,VINAYAKA PRASAD.H.N,M,30.0,SC,IND,Basket containing Fruits,2074,0,2074,1492977,0.13891707641845788
Karnataka,KA,2014,Kolar,B.V.VENKATAGIRIYAPPA,M,64.0,SC,IND,Sewing Machine,6713,0,6713,1492977,0.449638540982212
Karnataka,KA,2014,Kolar,N.VENKATESH,M,44.0,SC,IND,Gas Stove,3601,0,3601,1492977,0.24119594608624245
Karnataka,KA,2014,Kolar,G.N.VENKATESH,M,43.0,SC,IND,Pen Nib with Seven Rays,6236,0,6236,1492977,0.41768895301133235
Karnataka,KA,2014,Kolar,BEEDA SRINIVAS N,M,36.0,SC,IND,Ring,1398,0,1398,1492977,0.09363841505930769
Karnataka,KA,2014,Kolar,V.SRINIVASA,M,34.0,SC,IND,Helmet,1424,0,1424,1492977,0.09537990203465961
Karnataka,KA,2014,Kolar,None of the Above,,,,NOTA,NOTA,5097,0,5097,1492977,0.34139842743726123
Kerala,KL,2014,Kasaragod,P KARUNAKARAN,M,69.0,GEN,CPM,"Hammer, Sickle and Star",384209,755,384964,1243730,30.95237712365224
Kerala,KL,2014,Kasaragod,ADV. BASHEER ALADY,M,40.0,GEN,BSP,Elephant,3103,1,3104,1243730,0.24957185241169708
Kerala,KL,2014,Kasaragod,ADV. T SIDDIQUE,M,39.0,GEN,INC,Hand,377579,464,378043,1243730,30.39590586381288
Kerala,KL,2014,Kasaragod,K SURENDRAN,M,44.0,GEN,BJP,Lotus,172655,171,172826,1243730,13.895781238693287
Kerala,KL,2014,Kasaragod,ABDUL SALAM N U,M,44.0,GEN,SDPI,Ceiling Fan,9713,0,9713,1243730,0.7809572817251332
Kerala,KL,2014,Kasaragod,ABBAS MOTHALAPPARA,M,56.0,GEN,AITC,Flowers and Grass,631,1,632,1243730,0.050814887475577504
Kerala,KL,2014,Kasaragod,AMBALATHARA KUNHIKRISHNAN,M,61.0,GEN,AAAP,Broom,4976,20,4996,1243730,0.40169490162655885
Kerala,KL,2014,Kasaragod,ABOOBACKER SIDDIQ,M,33.0,GEN,IND,Television,880,0,880,1243730,0.0707549066115636
Kerala,KL,2014,Kasaragod,K K ASHOKAN,M,39.0,GEN,IND,Glass Tumbler,3056,1,3057,1243730,0.24579289717221584
Kerala,KL,2014,Kasaragod,GOTHRA MOOPAN NELLIKADAN KANNAN,M,75.0,ST,IND,Auto- Rickshaw,2655,0,2655,1243730,0.21347076937920612
Kerala,KL,2014,Kasaragod,KARUNAKARAN KALIPPURAYIL,M,61.0,GEN,IND,Stethoscope,824,0,824,1243730,0.06625232164537319
Kerala,KL,2014,Kasaragod,KARUNAKARAN PAINGAPPADAN,M,54.0,GEN,IND,Ring,1002,0,1002,1243730,0.08056410957362128
Kerala,KL,2014,Kasaragod,MANOHARAN K,M,38.0,GEN,IND,Shuttle,4194,0,4194,1243730,0.33721145264647473
Kerala,KL,2014,Kasaragod,P K RAMAN,M,54.0,SC,IND,Table,1221,1,1222,1243730,0.09825283622651218
Kerala,KL,2014,Kasaragod,None of the Above,,,,NOTA,NOTA,6093,10,6103,1243730,0.4907013580117871
Kerala,KL,2014,Kannur,N ABDULLA DAVUD,M,68.0,GEN,BSP,Elephant,2108,1,2109,1170266,0.18021543819952046
Kerala,KL,2014,Kannur,P C MOHANAN MASTER,M,64.0,GEN,BJP,Lotus,51512,124,51636,1170266,4.41233018817944
Kerala,KL,2014,Kannur,P K SREEMATHI TEACHER,F,64.0,GEN,CPM,"Hammer, Sickle and Star",426478,1144,427622,1170266,36.54058137209831
Kerala,KL,2014,Kannur,K SUDHAKARAN,M,65.0,GEN,INC,Hand,419996,1060,421056,1170266,35.97951235018363
Kerala,KL,2014,Kannur,P P ABOOBACKAR,M,59.0,GEN,CPIM,Saw,1535,1,1536,1170266,0.1312522110357816
Kerala,KL,2014,Kannur,K K ABDUL JABBAR,M,40.0,GEN,SDPI,Ceiling Fan,19169,1,19170,1170266,1.6380891182004773
Kerala,KL,2014,Kannur,SASIDHARAN K V,M,48.0,GEN,AAAP,Broom,6080,26,6106,1170266,0.5217617191305225
Kerala,KL,2014,Kannur,P P MOHANAN,M,61.0,GEN,IND,Television,2369,2,2371,1170266,0.20260351065484258
Kerala,KL,2014,Kannur,SREEMATHI PUTHALATH,F,75.0,GEN,IND,Ring,1500,0,1500,1170266,0.12817598733963048
Kerala,KL,2014,Kannur,K SUDHAKARAN (KOLLON HOUSE),M,44.0,GEN,IND,Glass Tumbler,4239,1,4240,1170266,0.36231079088002216
Kerala,KL,2014,Kannur,K SUDHAKARAN (SREESHYLAM),M,52.0,GEN,IND,Shuttle,2744,1,2745,1170266,0.23456205683152379
Kerala,KL,2014,Kannur,None of the Above,,,,NOTA,NOTA,7009,17,7026,1170266,0.6003763246988292
Kerala,KL,2014,Vadakara,MULLAPPALLY RAMACHANDRAN,M,67.0,GEN,INC,Hand,415445,1034,416479,1182504,35.22009227875762
Kerala,KL,2014,Vadakara,SASEENDRAN,M,44.0,SC,BSP,Elephant,2149,1,2150,1182504,0.18181756679047173
Kerala,KL,2014,Vadakara,ADV.A.N.SHAMSEER,M,36.0,GEN,CPM,"Hammer, Sickle and Star",412055,1118,413173,1182504,34.94051605745097
Kerala,KL,2014,Vadakara,V.K.SAJEEVAN,M,39.0,GEN,BJP,Lotus,76227,86,76313,1182504,6.453508825340126
Kerala,KL,2014,Vadakara,P.ABDUL HAMEED  MASTER,M,55.0,GEN,SDPI,Ceiling Fan,15054,4,15058,1182504,1.273399498014383
Kerala,KL,2014,Vadakara,ALI AKBAR,M,50.0,GEN,AAAP,Broom,6230,15,6245,1182504,0.5281166067937191
Kerala,KL,2014,Vadakara,A.M.SMITHA,F,33.0,GEN,CPIM,Saw,692,1,693,1182504,0.05860445292362647
Kerala,KL,2014,Vadakara,ATTUVEPPIL KUNHIKKANNAN,M,57.0,SC,IND,Auto- Rickshaw,731,0,731,1182504,0.061817972708760396
Kerala,KL,2014,Vadakara,ADV.P.KUMARANKUTTY,M,69.0,GEN,IND,Glass Tumbler,17206,23,17229,1182504,1.456992957317692
Kerala,KL,2014,Vadakara,P.SHARAFUDEEN,M,53.0,GEN,IND,Television,1678,1,1679,1182504,0.14198683471683815
Kerala,KL,2014,Vadakara,A.P.SHAMSEER,M,34.0,GEN,IND,Whistle,3485,0,3485,1182504,0.2947135908208344
Kerala,KL,2014,Vadakara,None of the Above,,,,NOTA,NOTA,6093,14,6107,1182504,0.5164464559950749
Kerala,KL,2014,Wayanad,P R RASMILNATH,M,37.0,GEN,BJP,Lotus,80699,53,80752,1249420,6.46315890573226
Kerala,KL,2014,Wayanad,VAPPAN,M,69.0,SC,BSP,Elephant,1316,1,1317,1249420,0.10540890973411664
Kerala,KL,2014,Wayanad,M I SHANAVAS,M,62.0,GEN,INC,Hand,376751,284,377035,1249420,30.176802036144775
Kerala,KL,2014,Wayanad,SATHYAN MOKERI,M,60.0,GEN,CPI,Ears of Corn And Sickle,355764,401,356165,1249420,28.506426982119702
Kerala,KL,2014,Wayanad,JALEEL NEELAMBRA,M,58.0,GEN,SDPI,Ceiling Fan,14326,1,14327,1249420,1.1466920651182149
Kerala,KL,2014,Wayanad,ADV. P P A SAGEER,M,35.0,GEN,AAAP,Broom,10675,9,10684,1249420,0.8551167741832211
Kerala,KL,2014,Wayanad,SATHEESH CHANDRAN,M,53.0,SC,AITC,Flowers and Grass,741,0,741,1249420,0.05930751868867154
Kerala,KL,2014,Wayanad,SAM P MATHEW,M,39.0,GEN,CPIM,Saw,1222,0,1222,1249420,0.09780538169710745
Kerala,KL,2014,Wayanad,RAMLA MAMPAD,F,56.0,GEN,WPOI,Gas Cylinder,12626,19,12645,1249420,1.0120696002945366
Kerala,KL,2014,Wayanad,P V ANVAR,M,45.0,GEN,IND,Scissors,37118,5,37123,1249420,2.9712186454514895
Kerala,KL,2014,Wayanad,ABRAHAM BENHUR,M,64.0,GEN,IND,Television,1308,0,1308,1249420,0.10468857549903154
Kerala,KL,2014,Wayanad,CLEATUS,M,58.0,GEN,IND,Candles,1517,0,1517,1249420,0.12141633718045174
Kerala,KL,2014,Wayanad,SATHYAN THAZHEMANGAD,M,30.0,GEN,IND,Shuttle,5476,0,5476,1249420,0.438283363480655
Kerala,KL,2014,Wayanad,SATHYAN PUTHANVEETTIL,M,37.0,GEN,IND,Almirah,2855,0,2855,1249420,0.22850602679643353
Kerala,KL,2014,Wayanad,SINOJ A C,M,25.0,GEN,IND,Stethoscope,1103,1,1104,1249420,0.08836099950376974
Kerala,KL,2014,Wayanad,None of the Above,,,,NOTA,NOTA,10729,6,10735,1249420,0.8591986681820365
Kerala,KL,2014,Kozhikode,C K.PADMANABHAN,M,65.0,GEN,BJP,Lotus,115595,165,115760,1182484,9.789561634660595
Kerala,KL,2014,Kozhikode,M .K RAGHAVAN,M,61.0,GEN,INC,Hand,396219,1396,397615,1182484,33.625402119605845
Kerala,KL,2014,Kozhikode,A.VIJAYARAGHAVAN,M,58.0,GEN,CPM,"Hammer, Sickle and Star",379655,1077,380732,1182484,32.19764495756391
Kerala,KL,2014,Kozhikode,VELAYUDHAN K.P.,M,56.0,SC,BSP,Elephant,1909,0,1909,1182484,0.16143981652183031
Kerala,KL,2014,Kozhikode,MUSTHAFA KOMMERI,M,32.0,GEN,SDPI,Ceiling Fan,10592,4,10596,1182484,0.8960797778236322
Kerala,KL,2014,Kozhikode,K P RATHEESH,M,31.0,GEN,AAAP,Broom,13909,25,13934,1182484,1.178366895450594
Kerala,KL,2014,Kozhikode,THRISSUR NAZEER,M,50.0,GEN,IND,Coconut,665,0,665,1182484,0.056237547400218524
Kerala,KL,2014,Kozhikode,ADV.N.P.PRATHAP KUMAR,M,47.0,GEN,IND,Glass Tumbler,6980,13,6993,1182484,0.5913822089770349
Kerala,KL,2014,Kozhikode,MUHAMMED RIYAS,M,32.0,GEN,IND,Hat,473,0,473,1182484,0.04000054123353889
Kerala,KL,2014,Kozhikode,M RAGHAVAN,M,62.0,GEN,IND,Shuttle,2331,0,2331,1182484,0.19712740299234494
Kerala,KL,2014,Kozhikode,V M RAGHAVAN,M,43.0,SC,IND,Auto- Rickshaw,964,0,964,1182484,0.08152330179520399
Kerala,KL,2014,Kozhikode,M.VIJAYARAGHAVAN,M,62.0,GEN,IND,Table Lamp,2665,0,2665,1182484,0.22537302830313138
Kerala,KL,2014,Kozhikode,VIJAYARAGHAVAN.K.,M,56.0,GEN,IND,Kite,1991,0,1991,1182484,0.16837437123884974
Kerala,KL,2014,Kozhikode,None of the Above,,,,NOTA,NOTA,6379,2,6381,1182484,0.5396267518207434
Kerala,KL,2014,Malappuram,E. AHAMED,M,76.0,GEN,IUML,Ladder,437520,203,437723,1198444,36.524276478500454
Kerala,KL,2014,Malappuram,ILYAS,M,42.0,GEN,BSP,Elephant,2744,1,2745,1198444,0.22904699760689695
Kerala,KL,2014,Malappuram,ADV. N.SREEPRAKASH,M,44.0,GEN,BJP,Lotus,64643,62,64705,1198444,5.3990841457756895
Kerala,KL,2014,Malappuram,P.K.SAINABA,F,51.0,GEN,CPM,"Hammer, Sickle and Star",242775,209,242984,1198444,20.274956526963294
Kerala,KL,2014,Malappuram,PROF. P.ISMAIL,M,61.0,GEN,WPOI,Gas Cylinder,29179,37,29216,1198444,2.4378277166058657
Kerala,KL,2014,Malappuram,NASARUDHEEN ELAMARAM,M,47.0,GEN,SDPI,Ceiling Fan,47843,10,47853,1198444,3.9929274959864625
